Title,Permalink
"Faith in Krishna’s existence, relevance, benevolence, intelligence and remembrance",https://www.thespiritualscientist.com/faith-in-krishnas-existence-relevance-benevolence-intelligence-and-remembrance/
"Bhagavatam tenth canto study 20 -10.3.47-53 Just as the ocean gave way to Rama, Yamuna gave way to Krishna",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-20-10-3-47-53-just-as-the-ocean-gave-way-to-rama-yamuna-gave-way-to-krishna/
"From exploration to realization to absorption - our devotional journey",https://www.thespiritualscientist.com/from-exploration-to-realization-to-absorption-our-devotional-journey/
"Learning from Dhritarashtra - Does destiny make us or do we make it - 1?",https://www.thespiritualscientist.com/learning-from-dhritarashtra-does-destiny-make-us-or-do-we-make-it-1/
"Can practicing bhakti too seriously cause mental health problems?",https://www.thespiritualscientist.com/can-practicing-bhakti-too-seriously-cause-mental-health-problems/
"Can you explain the ladder of abstraction through practical examples?",https://www.thespiritualscientist.com/can-you-explain-the-ladder-of-abstraction-through-practical-examples/
"Learning from Dhritarashtra - Does destiny make us or do we make it - 2?",https://www.thespiritualscientist.com/learning-from-dhritarashtra-does-destiny-make-us-or-do-we-make-it-2/
"Bhagavatam tenth canto study 21 - 10.4.1-10 Heartless Kamsa rejects Devaki's heartfelt plea",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-21-10-4-1-10-heartless-kamsa-rejects-devakis-heartfelt-plea/
"What makes relationships unsteady - and how to make them steady",https://www.thespiritualscientist.com/what-makes-relationships-unsteady-and-how-to-make-them-steady/
"Do you need a break from our mind? Bhagavad-gita insights for inside-out change",https://www.thespiritualscientist.com/do-you-need-a-break-from-our-mind-bhagavad-gita-insights-for-inside-out-change/
"Appreciating the divine Krishna-Balarama relationship",https://www.thespiritualscientist.com/appreciating-the-divine-krishna-balarama-relationship/
"Science, Spirituality and Wellness - Existence, Emotions and Ethics",https://www.thespiritualscientist.com/science-spirituality-and-wellness-existence-emotions-and-ethics/
"Bhagavatam tenth canto study 22 - 10.4.10-16 Kamsa's self-recrimination is self-serving",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-22-10-4-10-16-kamsas-self-recrimination-is-self-serving/
"Bhagavatam tenth canto study 23 - 10.4.17.24 Others' past bad karma doesn't rationalize our present misdeeds towards them",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-23-10-4-17-24-others-past-bad-karma-doesnt-rationalize-our-present-misdeeds-towards-them/
"Bhagavatam tenth canto study 24 - 10.4.25-37 Kamsa's change of heart doesn't last for long",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-24-10-4-25-37-kamsas-change-of-heart-doesnt-last-for-long/
"Bhagavatam tenth canto study 25 - 10.4.38-46 Bad disposition with bad association is brutally bad",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-25-10-4-38-46-bad-disposition-with-bad-association-is-brutally-bad/
"Bhagavatam tenth canto study 26 - 10.5.1-6 Let celebration center on purification, not gratification",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-26-10-5-1-6-let-celebration-center-on-purification-not-gratification/
"Bhagavatam tenth canto study 27 - 10.5.7-14 Krishna’s birth floods Vraja with joy",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-27-10-5-7-14-krishnas-birth-floods-vraja-with-joy/
"Bhagavatam tenth canto study 28 - 10.5.15-20 When Krishna came to Vraja, so did the goddess of fortune",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-28-10-5-15-20-when-krishna-came-to-vraja-so-did-the-goddess-of-fortune/
"Bhagavatam tenth canto study 29 - 10.5.21-25 See adversities as actions of destiny to stay composed",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-29-10-5-21-25-see-adversities-as-actions-of-destiny-to-stay-composed/
"Bhagavatam tenth canto study 30 - 10.5.26-32 Relationships are the foundational wealth that is essential for anything to be enjoyable",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-30-10-5-26-32-relationships-are-the-foundational-wealth-that-is-essential-for-anything-to-be-enjoyable/
"Bhagavatam tenth canto study 31 - 10.6.1-6 Sukadeva G reveals the spoiler to relieve Parikshit M anxiety",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-31-10-6-1-6-sukadeva-g-reveals-the-spoiler-to-relieve-parikshit-m-anxiety/
"Bhagavatam tenth canto study 32 - 10.6.7-14 Putana deceived the Vrajavasis, but Krishna deceived her",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-32-10-6-7-14-putana-deceived-the-vrajavasis-but-krishna-deceived-her/
"Bhagavatam tenth canto study 33 - 10.6.15-23 The Vrajavasis invoke God for the protection of God",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-33-10-6-15-23-the-vrajavasis-invoke-god-for-the-protection-of-god/
"Bhagavatam tenth canto study 34 - 10.6.24-34 Contact with Krishna is miraculously purifying",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-34-10-6-24-34-contact-with-krishna-is-miraculously-purifying/
"Bhagavatam tenth canto study 35 - 10.6.35-44 Bhagavatam highlights the extraordinariness of the Vrajavasis",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-35-10-6-35-44-bhagavatam-highlights-the-extraordinariness-of-the-vrajavasis/
"Bhagavatam tenth canto study 36 - 10.7.1-6 Krishna's childhood pastimes are both entertaining and enlightening",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-36-10-7-1-6-krishnas-childhood-pastimes-are-both-entertaining-and-enlightening/
"If the temple atmosphere is conflict-filled, should we practice bhakti at home?",https://www.thespiritualscientist.com/if-the-temple-atmosphere-is-conflict-filled-should-we-practice-bhakti-at-home/
"If a devotee girl has to marry a nondevotee boy, what can she do to protect her devotion?",https://www.thespiritualscientist.com/if-a-devotee-girl-has-to-marry-a-nondevotee-boy-what-can-she-do-to-protect-her-devotion/
"Is having negative opinions about others a subtle form of Vaishnava apradha?",https://www.thespiritualscientist.com/is-having-negative-opinions-about-others-a-subtle-form-of-vaishnava-apradha/
"Does repeated exposure to something we are averse always increase our aversion - doesn’t krishna-bhakti taste like poison initially and nectar eventually?",https://www.thespiritualscientist.com/does-repeated-exposure-to-something-we-are-averse-always-increase-our-aversion-doesnt-krishna-bhakti-taste-like-poison-initially-and-nectar-eventually/
"In the Daksha-Shiva conflict, why did Shiva not clarify to Daksha about why he hadn’t offered respects?",https://www.thespiritualscientist.com/in-the-daksha-shiva-conflict-why-did-shiva-not-clarify-to-daksha-about-why-he-hadnt-offered-respects/
"Does reading on the net decrease the quality of reading?",https://www.thespiritualscientist.com/does-reading-on-the-net-decrease-the-quality-of-reading/
"What is the difference between attachment and affection?",https://www.thespiritualscientist.com/what-is-the-difference-between-attachment-and-affection/
"Should we be attached to or affectionate to our spiritual master?",https://www.thespiritualscientist.com/should-we-be-attached-to-or-affectionate-to-our-spiritual-master/
"Why does Western science find it so difficult accept the concept of the soul?",https://www.thespiritualscientist.com/why-does-western-science-find-it-so-difficult-accept-the-concept-of-the-soul/
"Why is Kurukshetra known as Dharma-kshetra - why was it chosen as the venue for the Mahabarata war?",https://www.thespiritualscientist.com/why-is-kurukshetra-known-as-dharma-kshetra-why-was-it-chosen-as-the-venue-for-the-mahabarata-war/
"Does Gita 6.28 refer to brahman or to bhakti to bhagavan? (Bhagavad-gita)",https://www.thespiritualscientist.com/does-gita-6-28-refer-to-brahman-or-to-bhakti-to-bhagavan-bhagavad-gita/
"Janmashtami Krishna-katha 1 - How Krishna freed the kings from Jarasandha and how Krishna frees us",https://www.thespiritualscientist.com/janmashtami-krishna-katha-1-how-krishna-freed-the-kings-from-jarasandha-and-how-krishna-frees-us/
"Janmashtami Krishna-katha 2 - How Krishna freed the princesses from Naraka",https://www.thespiritualscientist.com/janmashtami-krishna-katha-2-how-krishna-freed-the-princesses-from-naraka/
"Gita 18.69 See the superlative as an exhortation to devotional action",https://www.thespiritualscientist.com/gita-18-69-see-the-superlative-as-an-exhortation-to-devotional-action/
"Gita 18.70 See the sanctity of Gita study in terms of intent, content and result",https://www.thespiritualscientist.com/gita-18-70-see-the-sanctity-of-gita-study-in-terms-of-intent-content-and-result/
"Gita 18.71 Krishna compassionately offers connections at decreasing levels of commitment",https://www.thespiritualscientist.com/gita-18-71-krishna-compassionately-offers-connections-at-decreasing-levels-of-commitment/
"Gita 18.72 A philosophical conversation amidst emotional tribulation testifies to Arjuna's sincerity and Krishna's potency",https://www.thespiritualscientist.com/gita-18-72-a-philosophical-conversation-amidst-emotional-tribulation-testifies-to-arjunas-sincerity-and-krishnas-potency/
"Gita 18.73 Harmony with the divine infuses our fleeting insignificant lives with lasting significance",https://www.thespiritualscientist.com/gita-18-73-harmony-with-the-divine-infuses-our-fleeting-insignificant-lives-with-lasting-significance/
"Gita 18.74 The Gita describes a mahatama and makes its hearer into a mahatma",https://www.thespiritualscientist.com/gita-18-74-the-gita-describes-a-mahatama-and-makes-its-hearer-into-a-mahatma/
"Gita 18.75 Sanjaya appreciates the content, the source and the channel of the Gita's wisdom",https://www.thespiritualscientist.com/gita-18-75-sanjaya-appreciates-the-content-the-source-and-the-channel-of-the-gitas-wisdom/
"Gita 18.77 Recollecting Krishnas universal form stimulates wonder in some and fear in others",https://www.thespiritualscientist.com/gita-18-77-recollecting-krishnas-universal-form-stimulates-wonder-in-some-and-fear-in-others/
"Gita 18.78 The Gita’s purpose is not just to proclaim God’s position but primarily to transform man’s disposition",https://www.thespiritualscientist.com/gita-18-78-the-gitas-purpose-is-not-just-to-proclaim-gods-position-but-primarily-to-transform-mans-disposition/
"Janmashtami Krishna-katha 3 - How Krishna appears in Mathura",https://www.thespiritualscientist.com/janmashtami-krishna-katha-3-how-krishna-appears-in-mathura/
"Janmashtami Krishna-katha 4 - How Krishna appears in Vrindavan",https://www.thespiritualscientist.com/janmashtami-krishna-katha-4-how-krishna-appears-in-vrindavan/
"Appreciating Prabhupada's sacrifice, wisdom and legacy",https://www.thespiritualscientist.com/appreciating-prabhupadas-sacrifice-wisdom-and-legacy/
"Was the Kurukshetra war Krishna's plan?",https://www.thespiritualscientist.com/was-the-kurukshetra-war-krishnas-plan/
"Doesn't the universal form vision indicate that the war was destined?",https://www.thespiritualscientist.com/doesnt-the-universal-form-vision-indicate-that-the-war-was-destined/
"Even after knowing eternal pleasures why do we keep chasing temporary pleasures?",https://www.thespiritualscientist.com/even-after-knowing-eternal-pleasures-why-do-we-keep-chasing-temporary-pleasures/
"How do we deal with fear of rejection?",https://www.thespiritualscientist.com/how-do-we-deal-with-fear-of-rejection/
"If Duryodhana was generous enough to give the arrows to Arjuna why was he so hateful?",https://www.thespiritualscientist.com/if-duryodhana-was-generous-enough-to-give-the-arrows-to-arjuna-why-was-he-so-hateful/
"If good karma can't change bad karma, how does atonement work?",https://www.thespiritualscientist.com/if-good-karma-cant-change-bad-karma-how-does-atonement-work/
"Is not trusting those who have cheated us a weakness of the mind?",https://www.thespiritualscientist.com/is-not-trusting-those-who-have-cheated-us-a-weakness-of-the-mind/
"Is our attempt to mitigate destiny also determined by destiny?",https://www.thespiritualscientist.com/is-our-attempt-to-mitigate-destiny-also-determined-by-destiny/
"While being in family life how can we be detached?",https://www.thespiritualscientist.com/while-being-in-family-life-how-can-we-be-detached/
"Who or what is Krishna?",https://www.thespiritualscientist.com/who-or-what-is-krishna/
"How can we de-stress ourselves in today's high-pressure work environment?",https://www.thespiritualscientist.com/how-can-we-de-stress-ourselves-in-todays-high-pressure-work-environment/
"Bhagavatam tenth canto study 37 - 10.7.7-12 Vrajavasis try to protect the one who protects everyone",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-37-10-7-7-12-vrajavasis-try-to-protect-the-one-who-protects-everyone/
"Bhagavatam tenth canto study 38 - 10.7.13-18 The potency of blessings increases with the purity of the blesser",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-38-10-7-13-18-the-potency-of-blessings-increases-with-the-purity-of-the-blesser/
"Bhagavatam tenth canto study 39 - 10.7.19-26 Krishna protects Yashoda before tackling Trinavarta",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-39-10-7-19-26-krishna-protects-yashoda-before-tackling-trinavarta/
"Bhagavatam tenth canto study 40 - 10.7.27-30 Krishna silences Trinavarta to minimize anxiety for Vrajavasis",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-40-10-7-27-30-krishna-silences-trinavarta-to-minimize-anxiety-for-vrajavasis/
"Bhagavatam tenth canto study 41 - 10.7.31-37 Krishna's first revelation of the universe in his mouth",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-41-10-7-31-37-krishnas-first-revelation-of-the-universe-in-his-mouth/
"Bhagavatam tenth canto study 42 - 10.8.1-6 The saintly come to the worldly to expand the consciousness of the wordly",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-42-10-8-1-6-the-saintly-come-to-the-worldly-to-expand-the-consciousness-of-the-wordly/
"Bhagavatam tenth canto study 43 - 10.8.7-12 Religious celebration is meant for spiritual purification, not social congregation",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-43-10-8-7-12-religious-celebration-is-meant-for-spiritual-purification-not-social-congregation/
"Bhagavatam tenth canto study 44 - 10.8.13.19 Garga conceals and reveals Krishna's identity",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-44-10-8-13-19-garga-conceals-and-reveals-krishnas-identity/
"Bhagavatam tenth canto study 45 - 10.8.20-25 Krishna's childhood activities fill Vraja ladies with anxiety and ecstasy",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-45-10-8-20-25-krishnas-childhood-activities-fill-vraja-ladies-with-anxiety-and-ecstasy/
"Bhagavatam tenth canto study 46 - 10.8.26-31 Vraja ladies complain about Krishna's pranks cheerfully",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-46-10-8-26-31-vraja-ladies-complain-about-krishnas-pranks-cheerfully/
"Bhagavatam tenth canto study 47 - 10.8.32-41 Krishna shows the universe in his mouth once again",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-47-10-8-32-41-krishna-shows-the-universe-in-his-mouth-once-again/
"Bhagavatam tenth canto study 48 - 10.8.42-45 Yashoda makes sense of the incomprehensible by taking shelter of the transcendental Lord",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-48-10-8-42-45-yashoda-makes-sense-of-the-incomprehensible-by-taking-shelter-of-the-transcendental-lord/
"Bhagavatam tenth canto study 49 - 10.8.46-52 Transcendental and contextual explanations for the fortune of Nanda and Yashoda",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-49-10-8-46-52-transcendental-and-contextual-explanations-for-the-fortune-of-nanda-and-yashoda/
"Bhagavatam tenth canto study 50 -10.9.1-6 Yashoda demonstrates the same bhakti perfection as does Arjuna",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-50-10-9-1-6-yashoda-demonstrates-the-same-bhakti-perfection-as-does-arjuna/
"Bhagavatam tenth canto study 51 - 10.9.7.12 Yashoda catches the Lord whom the yogis can't catch",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-51-10-9-7-12-yashoda-catches-the-lord-whom-the-yogis-cant-catch/
"Bhagavatam tenth canto study 52 - 10.9.13-17 Krishna's form appears finite but is infinite",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-52-10-9-13-17-krishnas-form-appears-finite-but-is-infinite/
"Bhagavatam tenth canto study 53 - 10.9.18-23 The kingdom of God is the kingdom of love",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-53-10-9-18-23-the-kingdom-of-god-is-the-kingdom-of-love/
"How could Samba abduct Lakshmana against her will?",https://www.thespiritualscientist.com/how-could-samba-abduct-lakshmana-against-her-will/
"What is destiny?",https://www.thespiritualscientist.com/what-is-destiny/
"Growing through adversities",https://www.thespiritualscientist.com/growing-through-adversities/
"Overcoming negative emotions",https://www.thespiritualscientist.com/overcoming-negative-emotions/
"Making healthy choices",https://www.thespiritualscientist.com/making-healthy-choices/
"Bringing out the best within us",https://www.thespiritualscientist.com/bringing-out-the-best-within-us/
"Share the spiritual treasure with the world - SHARE acronym",https://www.thespiritualscientist.com/share-the-spiritual-treasure-with-the-world-share-acronym/
"Gita 18.76 The Gita's conversation is memorable and relishable",https://www.thespiritualscientist.com/gita-18-76-the-gitas-conversation-is-memorable-and-relishable/
"Analyze, Accept, Act - 3 principles for dealing with negativity",https://www.thespiritualscientist.com/analyze-accept-act-3-principles-for-dealing-with-negativity/
"Understanding rasa-lila 1 - How the supreme Shelter (Ashraya) becomes sheltered (Ashrita)",https://www.thespiritualscientist.com/understanding-rasa-lila-1-how-the-supreme-shelter-ashraya-becomes-sheltered-ashrita/
"Understanding rasa-lila 2- How Bhagavatam establishes para-dharma without trivializing apara-dharma",https://www.thespiritualscientist.com/understanding-rasa-lila-2-how-bhagavatam-establishes-para-dharma-without-trivializing-apara-dharma/
"Seeing Krishna’s mercy amidst adversity - Bali M  pastime analysis",https://www.thespiritualscientist.com/seeing-krishnas-mercy-amidst-adversity-bali-m-pastime-analysis/
"Understanding rasa-lila 3 - Arrogance keeps us locked in ourselves, both apara-dharma and para-dharma get us out of ourselves",https://www.thespiritualscientist.com/understanding-rasa-lila-3-arrogance-keeps-us-locked-in-ourselves-both-apara-dharma-and-para-dharma-get-us-out-of-ourselves/
"How the Bhagavad-gita’s first and last words reflect its empowering message",https://www.thespiritualscientist.com/how-the-bhagavad-gitas-first-and-last-words-reflect-its-empowering-message/
"Understanding Rasa-lila 4 - Radharani's apparent pride expresses her selfless love",https://www.thespiritualscientist.com/understanding-rasa-lila-4-radharanis-apparent-pride-expresses-her-selfless-love/
"Radhashtami class - Radharani demonstrates selfless love and blesses us with selfless love",https://www.thespiritualscientist.com/radhashtami-class-radharani-demonstrates-selfless-love-and-blesses-us-with-selfless-love/
"Understanding Rasa-lila 5 - Gopi-gita 1",https://www.thespiritualscientist.com/understanding-rasa-lila-5-gopi-gita-1/
"Understanding Rasa-lila 6 - Gopi-gita 2",https://www.thespiritualscientist.com/understanding-rasa-lila-6-gopi-gita-2/
"Understanding Rasa-lila 7 - Gopi-gita 3",https://www.thespiritualscientist.com/understanding-rasa-lila-7-gopi-gita-3/
"How Gita wisdom addresses mental health problems",https://www.thespiritualscientist.com/how-gita-wisdom-addresses-mental-health-problems/
"Understanding rasa-lila 8 - Appreciating Krishna’s mystifying reciprocation",https://www.thespiritualscientist.com/understanding-rasa-lila-8-appreciating-krishnas-mystifying-reciprocation/
"Is our definition of happiness depriving us of happiness - Having, Doing, Being",https://www.thespiritualscientist.com/is-our-definition-of-happiness-depriving-us-of-happiness-having-doing-being/
"Overcoming negative emotions 1 - Explanation, Experimentation, Evaluation, Elevation",https://www.thespiritualscientist.com/overcoming-negative-emotions-1-explanation-experimentation-evaluation-elevation/
"Overcoming negative emotions 2 - Acceptance, Aspiration, Analysis, Action",https://www.thespiritualscientist.com/overcoming-negative-emotions-2-acceptance-aspiration-analysis-action/
"Bhagavatam transforms intensity of distress into velocity in devotion",https://www.thespiritualscientist.com/bhagavatam-transforms-intensity-of-distress-into-velocity-in-devotion/
"If Krishna already knew that Duryodhana wasn't going to agree to peace, then did Duryodhana have free will to choose?",https://www.thespiritualscientist.com/if-krishna-already-knew-that-duryodhana-wasnt-going-to-agree-to-peace-then-did-duryodhana-have-free-will-to-choose/
"Understanding, identifying and managing the mind",https://www.thespiritualscientist.com/understanding-identifying-and-managing-the-mind/
"Is remembering Krishna the highest service and all other services are for those who can’t remember him constantly?",https://www.thespiritualscientist.com/is-remembering-krishna-the-highest-service-and-all-other-services-are-for-those-who-cant-remember-him-constantly/
"If bhakti practice doesn’t make us joyful, what can we do?",https://www.thespiritualscientist.com/if-bhakti-practice-doesnt-make-us-joyful-what-can-we-do/
"If after some wrongdoing, we feel guilty and don’t feel like coming close to Krishna, what can we do?",https://www.thespiritualscientist.com/if-after-some-wrongdoing-we-feel-guilty-and-dont-feel-like-coming-close-to-krishna-what-can-we-do/
"Isn’t the rasa-lila too exalted to discuss in our regular classes?",https://www.thespiritualscientist.com/isnt-the-rasa-lila-too-exalted-to-discuss-in-our-regular-classes/
"Does fear of temptation indicate lack of devotion?",https://www.thespiritualscientist.com/does-fear-of-temptation-indicate-lack-of-devotion/
"Are Krishna’s feelings like our feelings or different from our feelings?",https://www.thespiritualscientist.com/are-krishnas-feelings-like-our-feelings-or-different-from-our-feelings/
"Does becoming spiritually advanced means treating all situations and all people equally?",https://www.thespiritualscientist.com/does-becoming-spiritually-advanced-means-treating-all-situations-and-all-people-equally/
"Can saying that Krishna sees inside-out lead to devotees refusing to be accountable to other devotees?",https://www.thespiritualscientist.com/can-saying-that-krishna-sees-inside-out-lead-to-devotees-refusing-to-be-accountable-to-other-devotees/
"How can we consider the consequences of our actions without becoming speculative?",https://www.thespiritualscientist.com/how-can-we-consider-the-consequences-of-our-actions-without-becoming-speculative/
"Was Sati’s reaction to her father’s actions justified or was she also implicated?",https://www.thespiritualscientist.com/was-satis-reaction-to-her-fathers-actions-justified-or-was-she-also-implicated/
"How can we have a spiritual relationship with everyone?",https://www.thespiritualscientist.com/how-can-we-have-a-spiritual-relationship-with-everyone/
"If we don’t feel like practicing bhakti, should we pray to Krishna for help?",https://www.thespiritualscientist.com/if-we-dont-feel-like-practicing-bhakti-should-we-pray-to-krishna-for-help/
"Role of self-confidence in bhakti",https://www.thespiritualscientist.com/role-of-self-confidence-in-bhakti/
"The time to understand time is now",https://www.thespiritualscientist.com/the-time-to-understand-time-is-now/
"Bhagavatam tenth canto study 54 - 10.10.1-9 The curse that takes us away from the things that take us away from Krishna is mercy",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-54-10-10-1-9-the-curse-that-takes-us-away-from-the-things-that-take-us-away-from-krishna-is-mercy/
"Bhagavatam tenth canto study 55 -10.10.10-14 Narada curses not impulsively, but after deep reflection",https://www.thespiritualscientist.com/bhagavatam-tenth-canto-study-55-10-10-10-14-narada-curses-not-impulsively-but-after-deep-reflection/
"Understanding ""emotions"", ""negative emotions"" and ""overcoming negative emotions""",https://www.thespiritualscientist.com/understanding-emotions-negative-emotions-and-overcoming-negative-emotions/
"Rise from being full of thoughts to being thoughtful - 4 reflections",https://www.thespiritualscientist.com/rise-from-being-full-of-thoughts-to-being-thoughtful-4-reflections/
"The home as the decentralized transmitter of devotional culture",https://www.thespiritualscientist.com/the-home-as-the-decentralized-transmitter-of-devotional-culture/
"The truth that warms the heart influences more than the truth that lights the way",https://www.thespiritualscientist.com/the-truth-that-warms-the-heart-influences-more-than-the-truth-that-lights-the-way/
"Our longing for love - comparing materialist, Abrahamic, impersonal and bhakti explanations",https://www.thespiritualscientist.com/our-longing-for-love-comparing-materialist-abrahamic-impersonal-and-bhakti-explanations/
"Overcoming discouragement in spiritual life",https://www.thespiritualscientist.com/overcoming-discouragement-in-spiritual-life/
"If material deprivation makes us discouraged in devotion, what can we do?",https://www.thespiritualscientist.com/if-material-deprivation-makes-us-discouraged-in-devotion-what-can-we-do/
"If we are already complete as parts of the Complete, how can we feel incomplete?",https://www.thespiritualscientist.com/if-we-are-already-complete-as-parts-of-the-complete-how-can-we-feel-incomplete/
"How do we understand Prabhupada's statement - vegetarianism and nonviolence are not qualifications for devotion?",https://www.thespiritualscientist.com/how-do-we-understand-prabhupadas-statement-vegetarianism-and-nonviolence-are-not-qualifications-for-devotion/
"Is the mind a covering on consciousness or does the mind contain the covering?",https://www.thespiritualscientist.com/is-the-mind-a-covering-on-consciousness-or-does-the-mind-contain-the-covering/
"Amidst problems, how can we avoid giving up the things that give us strength?",https://www.thespiritualscientist.com/amidst-problems-how-can-we-avoid-giving-up-the-things-that-give-us-strength/
"What is the significance of Duryodhana's use of the past tense in Gita 01.09?",https://www.thespiritualscientist.com/what-is-the-significance-of-duryodhanas-use-of-the-past-tense-in-gita-01-09/
"Are negative emotions due to a lack of compassion towards oneself?",https://www.thespiritualscientist.com/are-negative-emotions-due-to-a-lack-of-compassion-towards-oneself/
"If someone is depressed and suicidal, how can we help them?",https://www.thespiritualscientist.com/if-someone-is-depressed-and-suicidal-how-can-we-help-them/
"The Gita tells us to do karma, but also asks us to understand karma - what karma does it refer to?",https://www.thespiritualscientist.com/the-gita-tells-us-to-do-karma-but-also-asks-us-to-understand-karma-what-karma-does-it-refer-to/
"If we learn to depend on mentors, but then they aren’t available when needed, what can we do?",https://www.thespiritualscientist.com/if-we-learn-to-depend-on-mentors-but-then-they-arent-available-when-needed-what-can-we-do/
"By helping others we may feel a sense of self-worth, but won’t it increase our ego too?",https://www.thespiritualscientist.com/by-helping-others-we-may-feel-a-sense-of-self-worth-but-wont-it-increase-our-ego-too/
"Why does Jagannatha Puri temple forbid non-Hindus from entering?",https://www.thespiritualscientist.com/why-does-jagannatha-puri-temple-forbid-non-hindus-from-entering/
"Gita 01.01 The Gita's first word dharma conveys its essential, universal theme",https://www.thespiritualscientist.com/gita-01-01-the-gitas-first-word-dharma-conveys-its-essential-universal-theme/
"Gita 01.02 Sanjaya addresses not just the content of Dhritarashtra's question but also its intent",https://www.thespiritualscientist.com/gita-01-02-sanjaya-addresses-not-just-the-content-of-dhritarashtras-question-but-also-its-intent/
"Gita 01.03 Context can convert compliment into criticism",https://www.thespiritualscientist.com/gita-01-03-context-can-convert-compliment-into-criticism/
"Gita 01.04 Duryodhana tries to change Drona's emotion for the opposite side from affection to anger",https://www.thespiritualscientist.com/gita-01-04-duryodhana-tries-to-change-dronas-emotion-for-the-opposite-side-from-affection-to-anger/
"Gita 01.05 Our mode of description reflects our intention",https://www.thespiritualscientist.com/gita-01-05-our-mode-of-description-reflects-our-intention/
"Gita 01.06 Duryodhana diplomatically continues to incite Drona against the Pandava army",https://www.thespiritualscientist.com/gita-01-06-duryodhana-diplomatically-continues-to-incite-drona-against-the-pandava-army/
"Gita 01.07 Be aware of how what we say to one person may be heard by others",https://www.thespiritualscientist.com/gita-01-07-be-aware-of-how-what-we-say-to-one-person-may-be-heard-by-others/
"The way to Vrindavan is through Kurukshetra",https://www.thespiritualscientist.com/the-way-to-vrindavan-is-through-kurukshetra/
"The power of purpose",https://www.thespiritualscientist.com/the-power-of-purpose/
"The MIND enigma - Mystical, Impressionable, Neutral, Directable - Insights for better mental health",https://www.thespiritualscientist.com/the-mind-enigma-mystical-impressionable-neutral-directable-insights-for-better-mental-health/
"How to immigrate to the spiritual world",https://www.thespiritualscientist.com/how-to-immigrate-to-the-spiritual-world/
"QA transcriptions uploaded on 07-Oct-18",https://www.thespiritualscientist.com/qa-transcriptions-uploaded-on-07-oct-18/
"How Gita wisdom helps us to deal with pain",https://www.thespiritualscientist.com/how-gita-wisdom-helps-us-to-deal-with-pain/
"Demons in krishna-lila 1 - How the metaphorical points to the transcendental and how Putana represents false guru",https://www.thespiritualscientist.com/demons-in-krishna-lila-1-how-the-metaphorical-points-to-the-transcendental-and-how-putana-represents-false-guru/
"Gita 01.08 We need to be calm-headed, not cold-blooded",https://www.thespiritualscientist.com/gita-01-08-we-need-to-be-calm-headed-not-cold-blooded/
"Gita 01.09 Duryodhana's slip of tongue leads to his speaking the truth unintentionally",https://www.thespiritualscientist.com/gita-01-09-duryodhanas-slip-of-tongue-leads-to-his-speaking-the-truth-unintentionally/
"Gita 01.10 Symmetry of structure stresses contrast in content",https://www.thespiritualscientist.com/gita-01-10-symmetry-of-structure-stresses-contrast-in-content/
"Gita 01.11 The protector too needs to be protected",https://www.thespiritualscientist.com/gita-01-11-the-protector-too-needs-to-be-protected/
"Demons in krishna-lila 2 - Shaktasura - Overcoming Lethargy",https://www.thespiritualscientist.com/demons-in-krishna-lila-2-shaktasura-overcoming-lethargy/
"Cultivating the mood for studying Bhagavatam",https://www.thespiritualscientist.com/cultivating-the-mood-for-studying-bhagavatam/
